,order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,customer_age,customer_region,shipping_cost,discount_applied,total_amount,discounted_amount,final_amount,order_month,order_quarter
669,ORD0670,CUST034,Electronics,Product_19,2,118.54,19/11/2023,39,East,5.42,0,237.08,237.08,242.5,11,4
670,ORD0671,CUST180,Clothing,Product_48,3,37.17,06/01/2023,61,East,19.46,0,111.51,111.51,130.97,1,1
671,ORD0672,CUST223,Home & Garden,Product_45,1,81.16,07/10/2023,27,North,5.65,10,81.16,73.044,78.694,10,4
672,ORD0673,CUST138,Electronics,Product_100,3,161.57,04/04/2023,23,West,16.91,5,484.71,460.4745,477.3845,4,2
673,ORD0674,CUST250,Books,Product_94,1,79.8,26/09/2023,34,West,15.78,10,79.8,71.82,87.6,9,3
674,ORD0675,CUST147,Clothing,Product_55,4,26.53,16/07/2023,68,East,24.38,10,106.12,95.508,119.888,7,3
675,ORD0676,CUST186,Home & Garden,Product_55,4,115.79,25/01/2023,67,East,14.68,0,463.16,463.16,477.84,1,1
676,ORD0677,CUST096,Electronics,Product_97,5,170.57,28/05/2023,55,North,6.27,10,852.85,767.565,773.835,5,2
677,ORD0678,CUST001,Sports,Product_18,3,161.23,28/04/2023,41,South,16.03,0,483.69,483.69,499.72,4,2
678,ORD0679,CUST248,Sports,Product_63,1,43.27,04/12/2023,68,South,21.82,5,43.27,41.1065,62.9265,12,4
679,ORD0680,CUST069,Sports,Product_92,4,137.83,04/12/2023,27,East,24.94,5,551.32,523.754,548.694,12,4
680,ORD0681,CUST237,Home & Garden,Product_47,2,51.9,07/03/2023,25,South,13.61,0,103.8,103.8,117.41,3,1
681,ORD0682,CUST004,Electronics,Product_75,4,51.46,28/10/2023,38,South,11.41,10,205.84,185.256,196.666,10,4
682,ORD0683,CUST016,Home & Garden,Product_57,2,176.07,24/06/2023,23,South,23.13,15,352.14,299.319,322.449,6,2
683,ORD0684,CUST024,Electronics,Product_45,1,57.44,15/11/2023,38,South,8.82,20,57.44,45.952,54.772,11,4
684,ORD0685,CUST080,Electronics,Product_33,4,60.02,17/03/2023,56,East,17.31,10,240.08,216.072,233.382,3,1
685,ORD0686,CUST247,Clothing,Product_17,4,10.12,24/04/2023,41,South,13.11,5,40.48,38.456,51.566,4,2
686,ORD0687,CUST002,Books,Product_70,1,175.43,21/04/2023,50,South,5.82,0,175.43,175.43,181.25,4,2
687,ORD0688,CUST241,Home & Garden,Product_4,4,160.59,06/09/2023,35,North,11.95,0,642.36,642.36,654.31,9,3
688,ORD0689,CUST220,Home & Garden,Product_20,2,129.19,22/07/2023,45,East,10.3,5,258.38,245.461,255.761,7,3
689,ORD0690,CUST128,Clothing,Product_47,4,152.55,27/05/2023,69,West,18.72,5,610.2,579.69,598.41,5,2
690,ORD0691,CUST160,Clothing,Product_91,3,38.89,04/02/2023,49,West,23.98,15,116.67,99.1695,123.1495,2,1
691,ORD0692,CUST219,Sports,Product_15,5,97.08,05/11/2023,29,North,10.36,5,485.4,461.13,471.49,11,4
692,ORD0693,CUST084,Clothing,Product_70,2,76.73,26/01/2023,65,North,21.23,5,153.46,145.787,167.017,1,1
693,ORD0694,CUST152,Books,Product_47,3,27.82,26/08/2023,59,East,6.11,5,83.46,79.287,85.397,8,3
694,ORD0695,CUST140,Electronics,Product_78,1,102.36,14/01/2023,44,West,15.76,15,102.36,87.006,102.766,1,1
695,ORD0696,CUST178,Home & Garden,Product_75,2,184.94,14/02/2023,27,South,6.41,10,369.88,332.892,339.302,2,1
696,ORD0697,CUST163,Home & Garden,Product_9,5,17.61,04/08/2023,63,North,23.68,10,88.05,79.245,102.925,8,3
697,ORD0698,CUST124,Electronics,Product_90,5,65.38,21/08/2023,69,West,20.33,5,326.9,310.555,330.885,8,3
698,ORD0699,CUST033,Electronics,Product_16,1,49.43,12/07/2023,59,East,18.16,15,49.43,42.0155,60.1755,7,3
699,ORD0700,CUST161,Home & Garden,Product_69,1,55.25,20/02/2023,49,South,21.48,0,55.25,55.25,76.73,2,1
700,ORD0701,CUST189,Home & Garden,Product_61,2,182.6,02/08/2023,59,East,17.95,15,365.2,310.42,328.37,8,3
701,ORD0702,CUST179,Clothing,Product_10,4,98.93,31/05/2023,43,North,24.38,5,395.72,375.934,400.314,5,2
702,ORD0703,CUST171,Sports,Product_50,1,98.6,02/10/2023,42,West,19.28,5,98.6,93.67,112.95,10,4
703,ORD0704,CUST101,Electronics,Product_3,4,154.51,04/12/2023,28,West,23.49,5,618.04,587.138,610.628,12,4
704,ORD0705,CUST012,Clothing,Product_77,3,39.35,17/03/2023,40,West,15.34,10,118.05,106.245,121.585,3,1
705,ORD0706,CUST067,Sports,Product_94,5,102.58,08/08/2023,51,West,7.34,0,512.9,512.9,520.24,8,3
706,ORD0707,CUST065,Clothing,Product_70,4,91.7,14/12/2023,69,South,15.56,15,366.8,311.78,327.34,12,4
707,ORD0708,CUST161,Home & Garden,Product_81,5,123.41,06/07/2023,57,South,7.54,5,617.05,586.1975,593.7375,7,3
708,ORD0709,CUST168,Clothing,Product_51,4,199.92,16/10/2023,40,East,16.85,5,799.68,759.696,776.546,10,4
709,ORD0710,CUST074,Clothing,Product_19,3,156.2,28/01/2023,46,South,14.65,0,468.6,468.6,483.25,1,1
710,ORD0711,CUST043,Sports,Product_42,1,85.59,29/06/2023,48,North,17.45,5,85.59,81.3105,98.7605,6,2
711,ORD0712,CUST044,Clothing,Product_35,3,167.24,10/09/2023,24,North,5.2,5,501.72,476.634,481.834,9,3
712,ORD0713,CUST029,Sports,Product_46,1,42.43,06/05/2023,57,West,8.9,5,42.43,40.3085,49.2085,5,2
713,ORD0714,CUST141,Electronics,Product_26,1,15.79,26/06/2023,50,North,14.83,10,15.79,14.211,29.041,6,2
714,ORD0715,CUST012,Electronics,Product_69,5,48.85,06/02/2023,38,East,24.01,5,244.25,232.0375,256.0475,2,1
715,ORD0716,CUST095,Electronics,Product_93,3,74.68,09/04/2023,19,South,12.67,20,224.04,179.232,191.902,4,2
716,ORD0717,CUST046,Home & Garden,Product_64,4,107.01,08/04/2023,35,South,13.49,10,428.04,385.236,398.726,4,2
717,ORD0718,CUST130,Clothing,Product_37,3,126.87,07/05/2023,64,South,19.29,15,380.61,323.5185,342.8085,5,2
718,ORD0719,CUST243,Sports,Product_84,5,183.02,17/06/2023,50,North,17.08,0,915.1,915.1,932.18,6,2
719,ORD0720,CUST242,Books,Product_49,1,106.87,21/03/2023,54,South,10.98,5,106.87,101.5265,112.5065,3,1
720,ORD0721,CUST035,Sports,Product_21,5,105.24,21/10/2023,51,West,13.22,5,526.2,499.89,513.11,10,4
721,ORD0722,CUST215,Electronics,Product_74,2,19.55,29/11/2023,37,West,9.35,10,39.1,35.19,44.54,11,4
722,ORD0723,CUST081,Sports,Product_64,2,16.63,06/05/2023,52,West,24.32,15,33.26,28.271,52.591,5,2
723,ORD0724,CUST090,Home & Garden,Product_5,4,114.72,09/12/2023,68,North,7.61,0,458.88,458.88,466.49,12,4
724,ORD0725,CUST008,Home & Garden,Product_100,5,93.25,06/11/2023,67,South,12.44,0,466.25,466.25,478.69,11,4
725,ORD0726,CUST093,Home & Garden,Product_70,4,169.44,30/05/2023,35,North,5.52,15,677.76,576.096,581.616,5,2
726,ORD0727,CUST154,Home & Garden,Product_90,4,40.53,16/01/2023,63,South,9.44,0,162.12,162.12,171.56,1,1
727,ORD0728,CUST202,Home & Garden,Product_4,2,14.74,28/01/2023,41,East,20.61,10,29.48,26.532,47.142,1,1
728,ORD0729,CUST090,Electronics,Product_39,4,95.32,22/06/2023,25,East,9.02,5,381.28,362.216,371.236,6,2
729,ORD0730,CUST162,Electronics,Product_35,2,55.12,15/02/2023,47,North,6.6,15,110.24,93.704,100.304,2,1
730,ORD0731,CUST115,Sports,Product_1,1,19.43,24/11/2023,61,West,14.49,0,19.43,19.43,33.92,11,4
731,ORD0732,CUST105,Home & Garden,Product_24,5,147.67,24/08/2023,27,North,5.2,0,738.35,738.35,743.55,8,3
732,ORD0733,CUST135,Home & Garden,Product_57,4,31.2,02/08/2023,40,West,6.7,10,124.8,112.32,119.02,8,3
733,ORD0734,CUST196,Books,Product_100,2,125.58,26/03/2023,69,South,21.15,15,251.16,213.486,234.636,3,1
734,ORD0735,CUST058,Electronics,Product_70,3,63.4,09/10/2023,66,West,20.43,5,190.2,180.69,201.12,10,4
735,ORD0736,CUST245,Electronics,Product_41,4,42.96,20/08/2023,28,West,23.3,5,171.84,163.248,186.548,8,3
736,ORD0737,CUST114,Home & Garden,Product_54,1,82.15,26/03/2023,19,South,22.09,10,82.15,73.935,96.025,3,1
737,ORD0738,CUST237,Clothing,Product_46,1,162.27,06/03/2023,43,East,18.66,15,162.27,137.9295,156.5895,3,1
738,ORD0739,CUST075,Electronics,Product_60,3,84.5,14/05/2023,53,South,6.05,15,253.5,215.475,221.525,5,2
739,ORD0740,CUST157,Books,Product_60,2,152.65,31/05/2023,50,North,20.66,20,305.3,244.24,264.9,5,2
740,ORD0741,CUST120,Electronics,Product_57,4,33.84,25/04/2023,64,North,21.91,0,135.36,135.36,157.27,4,2
741,ORD0742,CUST164,Books,Product_31,2,156.83,05/03/2023,30,North,20.98,0,313.66,313.66,334.64,3,1
742,ORD0743,CUST217,Clothing,Product_84,1,55.02,09/12/2023,57,North,15.17,10,55.02,49.518,64.688,12,4
743,ORD0744,CUST021,Home & Garden,Product_24,2,138.7,29/12/2023,42,North,9.66,15,277.4,235.79,245.45,12,4
744,ORD0745,CUST249,Clothing,Product_89,1,117.5,18/12/2023,21,East,21.91,0,117.5,117.5,139.41,12,4
745,ORD0746,CUST164,Books,Product_36,2,186.54,07/06/2023,59,East,19.54,0,373.08,373.08,392.62,6,2
746,ORD0747,CUST138,Electronics,Product_85,3,83.59,18/03/2023,36,West,24.62,10,250.77,225.693,250.313,3,1
747,ORD0748,CUST101,Electronics,Product_30,5,22.57,26/05/2023,35,North,8.11,0,112.85,112.85,120.96,5,2
748,ORD0749,CUST201,Clothing,Product_24,3,13.64,09/12/2023,54,South,9.51,5,40.92,38.874,48.384,12,4
749,ORD0750,CUST152,Books,Product_30,3,167.1,13/08/2023,47,North,9.24,5,501.3,476.235,485.475,8,3
750,ORD0751,CUST192,Home & Garden,Product_86,5,109.7,09/11/2023,36,East,20.85,10,548.5,493.65,514.5,11,4
751,ORD0752,CUST227,Clothing,Product_92,5,157.3,13/04/2023,40,North,8.74,10,786.5,707.85,716.59,4,2
752,ORD0753,CUST177,Home & Garden,Product_7,4,54.54,13/12/2023,33,East,6.33,5,218.16,207.252,213.582,12,4
753,ORD0754,CUST099,Sports,Product_35,4,75.57,28/10/2023,18,West,24.97,10,302.28,272.052,297.022,10,4
754,ORD0755,CUST240,Home & Garden,Product_55,3,15.72,29/03/2023,29,West,5.5,10,47.16,42.444,47.944,3,1
755,ORD0756,CUST036,Electronics,Product_92,3,192.68,30/10/2023,41,West,21.7,5,578.04,549.138,570.838,10,4
756,ORD0757,CUST210,Books,Product_14,1,136.89,17/06/2023,51,East,12.31,10,136.89,123.201,135.511,6,2
757,ORD0758,CUST241,Electronics,Product_10,1,187.31,19/06/2023,25,North,21.83,0,187.31,187.31,209.14,6,2
758,ORD0759,CUST231,Electronics,Product_80,4,60.44,15/05/2023,35,North,16.09,0,241.76,241.76,257.85,5,2
759,ORD0760,CUST096,Sports,Product_16,4,126.18,19/02/2023,65,South,23.03,0,504.72,504.72,527.75,2,1
760,ORD0761,CUST152,Electronics,Product_54,1,138.91,06/12/2023,22,East,23.52,0,138.91,138.91,162.43,12,4
761,ORD0762,CUST151,Books,Product_95,1,70.33,13/12/2023,43,South,5.18,5,70.33,66.8135,71.9935,12,4
762,ORD0763,CUST190,Home & Garden,Product_89,2,171.14,14/05/2023,47,West,6.51,15,342.28,290.938,297.448,5,2
763,ORD0764,CUST224,Home & Garden,Product_77,2,189.96,13/12/2023,30,North,10.01,10,379.92,341.928,351.938,12,4
764,ORD0765,CUST037,Books,Product_70,1,178.12,17/05/2023,36,East,18.39,10,178.12,160.308,178.698,5,2
765,ORD0766,CUST012,Electronics,Product_44,2,150.42,02/09/2023,46,South,22.77,5,300.84,285.798,308.568,9,3
766,ORD0767,CUST113,Clothing,Product_73,5,62.72,19/04/2023,20,South,14.2,5,313.6,297.92,312.12,4,2
767,ORD0768,CUST183,Books,Product_45,4,63.51,09/11/2023,43,South,17.14,5,254.04,241.338,258.478,11,4
768,ORD0769,CUST013,Electronics,Product_100,4,193.04,14/10/2023,57,North,8.77,0,772.16,772.16,780.93,10,4
769,ORD0770,CUST023,Clothing,Product_56,1,11.95,21/01/2023,29,North,21.1,0,11.95,11.95,33.05,1,1
770,ORD0771,CUST217,Electronics,Product_84,3,146.05,31/03/2023,19,North,24.35,10,438.15,394.335,418.685,3,1
771,ORD0772,CUST099,Electronics,Product_82,1,144.19,23/10/2023,28,East,10.37,20,144.19,115.352,125.722,10,4
772,ORD0773,CUST105,Clothing,Product_57,2,128.31,22/04/2023,61,North,14.9,0,256.62,256.62,271.52,4,2
773,ORD0774,CUST030,Electronics,Product_21,3,198.12,28/10/2023,45,East,6.72,0,594.36,594.36,601.08,10,4
774,ORD0775,CUST017,Books,Product_68,2,69.26,18/03/2023,35,South,16.18,10,138.52,124.668,140.848,3,1
775,ORD0776,CUST113,Home & Garden,Product_50,5,74.59,26/06/2023,30,South,15.06,0,372.95,372.95,388.01,6,2
776,ORD0777,CUST062,Home & Garden,Product_33,2,25,09/12/2023,54,West,7.89,15,50,42.5,50.39,12,4
777,ORD0778,CUST084,Electronics,Product_91,5,94.13,28/05/2023,39,North,13.84,10,470.65,423.585,437.425,5,2
778,ORD0779,CUST112,Electronics,Product_7,5,59.6,11/04/2023,29,South,11.68,15,298,253.3,264.98,4,2
779,ORD0780,CUST217,Electronics,Product_70,2,75.24,03/09/2023,19,North,15.44,5,150.48,142.956,158.396,9,3
780,ORD0781,CUST086,Home & Garden,Product_15,2,168.57,27/04/2023,54,East,16.71,10,337.14,303.426,320.136,4,2
781,ORD0782,CUST141,Home & Garden,Product_82,5,187.74,02/04/2023,24,South,5.17,5,938.7,891.765,896.935,4,2
782,ORD0783,CUST187,Electronics,Product_32,3,45.29,28/01/2023,43,North,20.22,10,135.87,122.283,142.503,1,1
783,ORD0784,CUST019,Sports,Product_75,5,80.78,25/01/2023,43,South,19.26,5,403.9,383.705,402.965,1,1
784,ORD0785,CUST177,Electronics,Product_20,4,186.44,27/02/2023,41,South,12.33,0,745.76,745.76,758.09,2,1
785,ORD0786,CUST100,Books,Product_88,5,21.74,24/10/2023,29,North,6.06,5,108.7,103.265,109.325,10,4
786,ORD0787,CUST140,Home & Garden,Product_15,3,27.55,14/05/2023,33,South,20.1,5,82.65,78.5175,98.6175,5,2
787,ORD0788,CUST189,Sports,Product_48,4,40.93,27/11/2023,40,South,24.1,15,163.72,139.162,163.262,11,4
788,ORD0789,CUST233,Home & Garden,Product_71,1,123.09,06/09/2023,57,South,9.8,10,123.09,110.781,120.581,9,3
789,ORD0790,CUST147,Home & Garden,Product_21,1,38.59,07/02/2023,26,South,11.47,10,38.59,34.731,46.201,2,1
790,ORD0791,CUST076,Clothing,Product_42,3,193.93,16/03/2023,49,East,8.68,0,581.79,581.79,590.47,3,1
791,ORD0792,CUST009,Home & Garden,Product_26,5,94.88,22/05/2023,32,South,16.54,10,474.4,426.96,443.5,5,2
792,ORD0793,CUST199,Electronics,Product_14,2,105.29,18/11/2023,54,West,8.1,5,210.58,200.051,208.151,11,4
793,ORD0794,CUST028,Sports,Product_57,3,56.87,17/06/2023,30,South,12.12,15,170.61,145.0185,157.1385,6,2
794,ORD0795,CUST206,Books,Product_37,4,99.48,16/09/2023,22,North,18.94,15,397.92,338.232,357.172,9,3
795,ORD0796,CUST223,Home & Garden,Product_58,4,135.76,21/12/2023,28,West,16.2,0,543.04,543.04,559.24,12,4
796,ORD0797,CUST128,Books,Product_21,1,152.72,13/08/2023,27,East,12.73,15,152.72,129.812,142.542,8,3
797,ORD0798,CUST052,Home & Garden,Product_82,4,153.23,01/06/2023,69,West,13.4,0,612.92,612.92,626.32,6,2
798,ORD0799,CUST083,Books,Product_69,3,119.8,19/01/2023,30,West,16.24,5,359.4,341.43,357.67,1,1
799,ORD0800,CUST250,Home & Garden,Product_3,4,181.83,26/05/2023,58,West,5.12,5,727.32,690.954,696.074,5,2
800,ORD0801,CUST111,Electronics,Product_87,3,165.31,29/08/2023,63,North,6.57,0,495.93,495.93,502.5,8,3
801,ORD0802,CUST144,Electronics,Product_90,2,153.84,10/12/2023,67,North,22.63,10,307.68,276.912,299.542,12,4
802,ORD0803,CUST117,Electronics,Product_37,1,20.57,25/08/2023,32,North,6.56,0,20.57,20.57,27.13,8,3
803,ORD0804,CUST069,Electronics,Product_88,4,11.31,04/02/2023,59,East,19.14,0,45.24,45.24,64.38,2,1
804,ORD0805,CUST099,Sports,Product_49,3,50.36,09/07/2023,24,North,23.4,10,151.08,135.972,159.372,7,3
805,ORD0806,CUST140,Electronics,Product_19,5,136.07,01/01/2023,57,North,10.41,10,680.35,612.315,622.725,1,1
806,ORD0807,CUST025,Sports,Product_89,1,88.13,02/06/2023,45,West,12.41,15,88.13,74.9105,87.3205,6,2
807,ORD0808,CUST180,Clothing,Product_85,2,86.46,06/05/2023,49,North,16.38,10,172.92,155.628,172.008,5,2
808,ORD0809,CUST123,Electronics,Product_12,3,178.07,11/12/2023,52,South,22.63,10,534.21,480.789,503.419,12,4
809,ORD0810,CUST213,Home & Garden,Product_61,2,180.16,14/08/2023,32,North,23.84,5,360.32,342.304,366.144,8,3
810,ORD0811,CUST228,Home & Garden,Product_41,2,182.74,09/08/2023,65,East,19.79,0,365.48,365.48,385.27,8,3
811,ORD0812,CUST053,Books,Product_33,4,69.64,30/07/2023,53,East,6.73,0,278.56,278.56,285.29,7,3
812,ORD0813,CUST151,Books,Product_50,4,141.3,25/01/2023,38,South,18.38,5,565.2,536.94,555.32,1,1
813,ORD0814,CUST144,Home & Garden,Product_68,3,61.61,16/01/2023,23,East,13.21,10,184.83,166.347,179.557,1,1
814,ORD0815,CUST057,Electronics,Product_71,5,46.22,01/07/2023,18,East,14.41,5,231.1,219.545,233.955,7,3
815,ORD0816,CUST039,Sports,Product_86,3,45.08,25/11/2023,21,West,5.98,10,135.24,121.716,127.696,11,4
816,ORD0817,CUST109,Sports,Product_33,5,75,09/05/2023,28,South,8.82,5,375,356.25,365.07,5,2
817,ORD0818,CUST181,Home & Garden,Product_81,2,91.69,11/02/2023,61,West,20.81,0,183.38,183.38,204.19,2,1
818,ORD0819,CUST042,Electronics,Product_24,1,167.88,02/12/2023,43,West,14.08,0,167.88,167.88,181.96,12,4
819,ORD0820,CUST186,Home & Garden,Product_61,3,32.78,24/08/2023,54,North,11.03,15,98.34,83.589,94.619,8,3
820,ORD0821,CUST167,Electronics,Product_61,3,149.64,26/12/2023,40,South,12.68,10,448.92,404.028,416.708,12,4
821,ORD0822,CUST142,Electronics,Product_98,5,110.98,03/02/2023,46,North,22.09,15,554.9,471.665,493.755,2,1
822,ORD0823,CUST223,Clothing,Product_28,2,64.71,11/12/2023,38,North,19.98,0,129.42,129.42,149.4,12,4
823,ORD0824,CUST122,Books,Product_58,2,103.64,14/02/2023,65,West,10.45,20,207.28,165.824,176.274,2,1
824,ORD0825,CUST133,Sports,Product_43,5,66.99,14/05/2023,62,East,7.35,0,334.95,334.95,342.3,5,2
825,ORD0826,CUST163,Home & Garden,Product_41,2,123.26,21/01/2023,62,South,10.04,0,246.52,246.52,256.56,1,1
826,ORD0827,CUST215,Home & Garden,Product_39,4,92.43,02/05/2023,66,East,23.42,20,369.72,295.776,319.196,5,2
827,ORD0828,CUST221,Clothing,Product_86,1,41.24,11/03/2023,44,West,16.63,0,41.24,41.24,57.87,3,1
828,ORD0829,CUST235,Clothing,Product_49,3,32.15,18/12/2023,56,West,15.67,10,96.45,86.805,102.475,12,4
829,ORD0830,CUST075,Clothing,Product_17,1,113.87,27/12/2023,57,West,16.93,0,113.87,113.87,130.8,12,4
830,ORD0831,CUST146,Sports,Product_98,3,181.46,17/02/2023,30,West,12.32,10,544.38,489.942,502.262,2,1
831,ORD0832,CUST239,Electronics,Product_70,4,75.35,08/02/2023,40,West,21.14,15,301.4,256.19,277.33,2,1
832,ORD0833,CUST076,Sports,Product_70,2,149.27,14/10/2023,33,West,15.47,5,298.54,283.613,299.083,10,4
833,ORD0834,CUST009,Books,Product_98,5,135.15,10/01/2023,47,East,7.33,10,675.75,608.175,615.505,1,1
834,ORD0835,CUST074,Clothing,Product_65,4,187,30/01/2023,21,North,7.58,0,748,748,755.58,1,1
835,ORD0836,CUST186,Home & Garden,Product_74,1,165.99,01/09/2023,57,East,15.74,10,165.99,149.391,165.131,9,3
836,ORD0837,CUST236,Books,Product_85,5,117.65,01/10/2023,33,South,23.73,5,588.25,558.8375,582.5675,10,4
837,ORD0838,CUST145,Sports,Product_5,2,134.84,29/03/2023,48,East,11.17,0,269.68,269.68,280.85,3,1
838,ORD0839,CUST230,Sports,Product_2,4,180.69,01/09/2023,59,West,22.39,5,722.76,686.622,709.012,9,3
839,ORD0840,CUST007,Clothing,Product_22,5,85.91,25/11/2023,42,East,20.28,0,429.55,429.55,449.83,11,4
840,ORD0841,CUST174,Clothing,Product_57,4,72.09,15/01/2023,61,North,9.96,15,288.36,245.106,255.066,1,1
841,ORD0842,CUST141,Books,Product_66,4,12.05,04/01/2023,29,South,5.73,5,48.2,45.79,51.52,1,1
842,ORD0843,CUST168,Sports,Product_74,2,167.04,10/07/2023,43,East,7.04,0,334.08,334.08,341.12,7,3
843,ORD0844,CUST170,Electronics,Product_98,3,162.19,17/06/2023,54,North,19.57,5,486.57,462.2415,481.8115,6,2
844,ORD0845,CUST137,Home & Garden,Product_16,5,29.85,09/01/2023,65,East,8.99,5,149.25,141.7875,150.7775,1,1
845,ORD0846,CUST178,Home & Garden,Product_51,2,119.6,19/04/2023,50,South,12.43,10,239.2,215.28,227.71,4,2
846,ORD0847,CUST027,Home & Garden,Product_39,4,98.16,17/05/2023,45,East,15.03,20,392.64,314.112,329.142,5,2
847,ORD0848,CUST122,Electronics,Product_86,2,32.55,03/06/2023,26,West,19.51,5,65.1,61.845,81.355,6,2
848,ORD0849,CUST194,Home & Garden,Product_76,3,196.31,28/07/2023,29,East,7.26,15,588.93,500.5905,507.8505,7,3
849,ORD0850,CUST005,Sports,Product_88,5,50.79,29/09/2023,22,North,13.13,10,253.95,228.555,241.685,9,3
850,ORD0851,CUST029,Electronics,Product_40,3,22.77,23/05/2023,69,East,14.7,0,68.31,68.31,83.01,5,2
851,ORD0852,CUST165,Electronics,Product_38,1,123.02,09/04/2023,45,North,15.82,10,123.02,110.718,126.538,4,2
852,ORD0853,CUST166,Sports,Product_60,5,150.38,04/11/2023,52,South,21.37,5,751.9,714.305,735.675,11,4
853,ORD0854,CUST083,Electronics,Product_59,3,16.16,10/03/2023,22,East,8.43,10,48.48,43.632,52.062,3,1
854,ORD0855,CUST136,Sports,Product_10,4,135.16,04/09/2023,51,South,21.16,15,540.64,459.544,480.704,9,3
855,ORD0856,CUST240,Books,Product_99,5,111.14,18/09/2023,63,South,18.86,5,555.7,527.915,546.775,9,3
856,ORD0857,CUST109,Electronics,Product_64,5,29.62,03/10/2023,51,East,16.12,15,148.1,125.885,142.005,10,4
857,ORD0858,CUST065,Sports,Product_63,2,42.78,20/03/2023,30,North,18.99,10,85.56,77.004,95.994,3,1
858,ORD0859,CUST086,Clothing,Product_49,4,117.92,26/05/2023,56,South,13.24,5,471.68,448.096,461.336,5,2
859,ORD0860,CUST244,Books,Product_64,1,66.31,21/04/2023,59,South,7.77,10,66.31,59.679,67.449,4,2
860,ORD0861,CUST145,Clothing,Product_32,3,188.28,15/09/2023,62,East,18.32,5,564.84,536.598,554.918,9,3
861,ORD0862,CUST071,Books,Product_7,2,165.56,03/04/2023,65,East,15.49,20,331.12,264.896,280.386,4,2
862,ORD0863,CUST217,Electronics,Product_21,3,196.88,13/01/2023,31,East,17.79,10,590.64,531.576,549.366,1,1
863,ORD0864,CUST045,Clothing,Product_20,1,59.34,17/09/2023,28,East,11.76,0,59.34,59.34,71.1,9,3
864,ORD0865,CUST132,Sports,Product_26,1,194.25,19/04/2023,59,East,23.14,5,194.25,184.5375,207.6775,4,2
865,ORD0866,CUST036,Clothing,Product_68,5,91.93,26/11/2023,55,West,16.75,10,459.65,413.685,430.435,11,4
866,ORD0867,CUST070,Home & Garden,Product_86,1,76.03,08/07/2023,21,East,6.71,0,76.03,76.03,82.74,7,3
867,ORD0868,CUST159,Clothing,Product_15,3,19.57,05/04/2023,50,North,14,0,58.71,58.71,72.71,4,2
868,ORD0869,CUST019,Home & Garden,Product_85,4,20.03,15/04/2023,24,South,20.13,5,80.12,76.114,96.244,4,2
869,ORD0870,CUST189,Electronics,Product_79,4,141.48,08/01/2023,58,North,20.88,5,565.92,537.624,558.504,1,1
870,ORD0871,CUST108,Sports,Product_86,5,97.01,08/03/2023,25,North,14.89,5,485.05,460.7975,475.6875,3,1
871,ORD0872,CUST182,Books,Product_92,3,53.04,10/07/2023,54,West,22.89,0,159.12,159.12,182.01,7,3
872,ORD0873,CUST167,Electronics,Product_14,3,126.65,13/09/2023,68,East,10.35,0,379.95,379.95,390.3,9,3
873,ORD0874,CUST091,Electronics,Product_27,1,58.04,09/01/2023,27,South,13.21,10,58.04,52.236,65.446,1,1
874,ORD0875,CUST202,Electronics,Product_40,3,119.75,27/04/2023,60,North,22.97,5,359.25,341.2875,364.2575,4,2
875,ORD0876,CUST090,Books,Product_58,2,78.25,24/09/2023,32,East,22.93,0,156.5,156.5,179.43,9,3
876,ORD0877,CUST019,Clothing,Product_28,1,166.47,09/04/2023,55,East,18.71,5,166.47,158.1465,176.8565,4,2
877,ORD0878,CUST039,Home & Garden,Product_26,2,165.93,25/10/2023,32,West,22.18,10,331.86,298.674,320.854,10,4
878,ORD0879,CUST126,Clothing,Product_63,5,100.7,13/06/2023,22,West,6.78,0,503.5,503.5,510.28,6,2
879,ORD0880,CUST195,Electronics,Product_66,4,76.66,21/05/2023,46,West,22.3,0,306.64,306.64,328.94,5,2
880,ORD0881,CUST173,Home & Garden,Product_25,5,78.89,25/09/2023,36,South,11.41,0,394.45,394.45,405.86,9,3
881,ORD0882,CUST141,Home & Garden,Product_3,4,163.09,06/02/2023,68,North,8.57,15,652.36,554.506,563.076,2,1
882,ORD0883,CUST242,Electronics,Product_72,5,72.35,15/03/2023,27,West,9.79,10,361.75,325.575,335.365,3,1
883,ORD0884,CUST220,Electronics,Product_44,3,49.72,14/03/2023,29,West,13.36,10,149.16,134.244,147.604,3,1
884,ORD0885,CUST126,Electronics,Product_97,2,26.09,04/11/2023,21,West,10.02,10,52.18,46.962,56.982,11,4
885,ORD0886,CUST058,Home & Garden,Product_42,4,98.67,18/07/2023,48,North,11.41,10,394.68,355.212,366.622,7,3
886,ORD0887,CUST148,Home & Garden,Product_99,1,101.61,10/05/2023,35,North,7.7,5,101.61,96.5295,104.2295,5,2
887,ORD0888,CUST220,Books,Product_6,2,169.77,03/09/2023,33,West,10.92,10,339.54,305.586,316.506,9,3
888,ORD0889,CUST200,Home & Garden,Product_39,1,52.04,08/11/2023,57,West,16.45,0,52.04,52.04,68.49,11,4
889,ORD0890,CUST061,Home & Garden,Product_52,2,82.39,01/03/2023,53,East,13.84,10,164.78,148.302,162.142,3,1
890,ORD0891,CUST127,Books,Product_23,2,163.6,06/10/2023,42,West,11.93,10,327.2,294.48,306.41,10,4
891,ORD0892,CUST105,Sports,Product_89,5,166.49,13/04/2023,40,South,19.93,5,832.45,790.8275,810.7575,4,2
